metabolites,pathway
HMDB0000638,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000638,KEGG_LYSOSOME
HMDB0000641,KEGG_NITROGEN_METABOLISM
HMDB0000641,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000641,KEGG_PYRIMIDINE_METABOLISM
HMDB0000641,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0000641,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000641,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
HMDB0000641,KEGG_PURINE_METABOLISM
HMDB0000641,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0000641,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0000643,KEGG_ABC_TRANSPORTERS
HMDB0000646,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000646,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000646,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0000646,KEGG_GALACTOSE_METABOLISM
HMDB0000646,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0000646,KEGG_PYRUVATE_METABOLISM
HMDB0000648,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
HMDB0000648,KEGG_SPHINGOLIPID_METABOLISM
HMDB0000648,KEGG_LYSOSOME
HMDB0000648,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000648,KEGG_PEROXISOME
HMDB0000651,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000651,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000651,KEGG_FATTY_ACID_METABOLISM
HMDB0000653,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0000653,KEGG_SULFUR_METABOLISM
HMDB0000660,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0000660,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000660,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
HMDB0000660,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0000660,KEGG_GALACTOSE_METABOLISM
HMDB0000660,KEGG_INSULIN_SIGNALING_PATHWAY
HMDB0000660,KEGG_TYPE_II_DIABETES_MELLITUS
HMDB0000660,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0000663,KEGG_RETINOL_METABOLISM
HMDB0000663,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0000663,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000663,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000663,KEGG_PHENYLALANINE_METABOLISM
HMDB0000663,KEGG_TYROSINE_METABOLISM
HMDB0000663,KEGG_HISTIDINE_METABOLISM
HMDB0000663,KEGG_PYRUVATE_METABOLISM
HMDB0000663,KEGG_FATTY_ACID_METABOLISM
HMDB0000663,KEGG_PROPANOATE_METABOLISM
HMDB0000663,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000663,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000663,KEGG_BUTANOATE_METABOLISM
HMDB0000663,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0000663,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000663,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0000663,KEGG_BETA_ALANINE_METABOLISM
HMDB0000663,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000663,KEGG_LYSINE_DEGRADATION
HMDB0000666,KEGG_BUTANOATE_METABOLISM
HMDB0000666,KEGG_ECM_RECEPTOR_INTERACTION
HMDB0000666,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000666,KEGG_HEMATOPOIETIC_CELL_LINEAGE
HMDB0000666,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000669,KEGG_TYROSINE_METABOLISM
HMDB0000669,KEGG_PHENYLALANINE_METABOLISM
HMDB0000673,KEGG_ABC_TRANSPORTERS
HMDB0000673,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000673,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000673,KEGG_FATTY_ACID_METABOLISM
HMDB0000673,KEGG_PEROXISOME
HMDB0000673,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000673,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0000673,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0000673,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000673,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0000673,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0000673,KEGG_RETINOL_METABOLISM
HMDB0000673,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000673,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0000673,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000673,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0000673,KEGG_STEROID_BIOSYNTHESIS
HMDB0000673,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000673,KEGG_LYSOSOME
HMDB0000675,KEGG_JAK_STAT_SIGNALING_PATHWAY
HMDB0000675,KEGG_AUTOIMMUNE_THYROID_DISEASE
HMDB0000675,KEGG_TYROSINE_METABOLISM
HMDB0000675,KEGG_HEMATOPOIETIC_CELL_LINEAGE
HMDB0000675,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
HMDB0000684,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000684,KEGG_LYSINE_DEGRADATION
HMDB0000684,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM
HMDB0000687,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
HMDB0000687,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS
HMDB0000687,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000688,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000688,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000688,KEGG_FATTY_ACID_METABOLISM
HMDB0000691,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
HMDB0000692,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0000692,KEGG_LYSOSOME
HMDB0000695,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
HMDB0000695,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS
HMDB0000695,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000695,KEGG_PYRUVATE_METABOLISM
HMDB0000695,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000695,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0000695,KEGG_CITRATE_CYCLE_TCA_CYCLE
HMDB0000696,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000696,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM
HMDB0000696,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0000696,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000696,KEGG_TYROSINE_METABOLISM
HMDB0000696,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000696,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000696,KEGG_PHENYLALANINE_METABOLISM
HMDB0000696,KEGG_SELENOAMINO_ACID_METABOLISM
HMDB0000696,KEGG_ONE_CARBON_POOL_BY_FOLATE
HMDB0000698,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000698,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000698,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0000698,KEGG_PEROXISOME
HMDB0000698,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0000699,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0000700,KEGG_BETA_ALANINE_METABOLISM
HMDB0000700,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000700,KEGG_PROPANOATE_METABOLISM
HMDB0000707,KEGG_TYROSINE_METABOLISM
HMDB0000707,KEGG_PHENYLALANINE_METABOLISM
HMDB0000707,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM
HMDB0000707,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000707,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000707,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000707,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000708,KEGG_ABC_TRANSPORTERS
HMDB0000708,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000708,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000708,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0000708,KEGG_PEROXISOME
HMDB0000716,KEGG_PEROXISOME
HMDB0000716,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0000716,KEGG_LYSINE_DEGRADATION
HMDB0000722,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000722,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000722,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0000722,KEGG_PEROXISOME
HMDB0000725,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000732,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000732,KEGG_LYSINE_DEGRADATION
HMDB0000742,KEGG_SELENOAMINO_ACID_METABOLISM
HMDB0000742,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM
HMDB0000742,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0000742,KEGG_ONE_CARBON_POOL_BY_FOLATE
HMDB0000749,KEGG_PROPANOATE_METABOLISM
HMDB0000749,KEGG_CITRATE_CYCLE_TCA_CYCLE
HMDB0000751,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0000760,KEGG_ABC_TRANSPORTERS
HMDB0000760,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0000760,KEGG_RETINOL_METABOLISM
HMDB0000760,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0000760,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000760,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0000760,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0000760,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0000760,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0000760,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0000760,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0000761,KEGG_ABC_TRANSPORTERS
HMDB0000761,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000761,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000761,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0000761,KEGG_PEROXISOME
HMDB0000761,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0000761,KEGG_RETINOL_METABOLISM
HMDB0000761,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0000761,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000761,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0000761,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0000761,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0000761,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0000761,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0000761,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0000761,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000763,KEGG_FATTY_ACID_METABOLISM
HMDB0000763,KEGG_PYRUVATE_METABOLISM
HMDB0000763,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000763,KEGG_BUTANOATE_METABOLISM
HMDB0000763,KEGG_BETA_ALANINE_METABOLISM
HMDB0000763,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0000763,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000763,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000763,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0000763,KEGG_HISTIDINE_METABOLISM
HMDB0000763,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000763,KEGG_LYSINE_DEGRADATION
HMDB0000763,KEGG_PROPANOATE_METABOLISM
HMDB0000763,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000763,KEGG_TYROSINE_METABOLISM
HMDB0000763,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000763,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0000772,KEGG_ABC_TRANSPORTERS
HMDB0000772,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000772,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000772,KEGG_FATTY_ACID_METABOLISM
HMDB0000772,KEGG_PEROXISOME
HMDB0000772,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000772,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000772,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0000772,KEGG_ECM_RECEPTOR_INTERACTION
HMDB0000772,KEGG_HEMATOPOIETIC_CELL_LINEAGE
HMDB0000772,KEGG_STEROID_BIOSYNTHESIS
HMDB0000772,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000772,KEGG_LYSOSOME
HMDB0000774,KEGG_ABC_TRANSPORTERS
HMDB0000774,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0000774,KEGG_SULFUR_METABOLISM
HMDB0000791,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000791,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000791,KEGG_FATTY_ACID_METABOLISM
HMDB0000791,KEGG_PEROXISOME
HMDB0000792,KEGG_FATTY_ACID_METABOLISM
HMDB0000792,KEGG_TYROSINE_METABOLISM
HMDB0000792,KEGG_RETINOL_METABOLISM
HMDB0000792,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000792,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0000792,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000792,KEGG_PYRUVATE_METABOLISM
HMDB0000792,KEGG_PROPANOATE_METABOLISM
HMDB0000792,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000792,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000792,KEGG_BUTANOATE_METABOLISM
HMDB0000792,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0000792,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000792,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0000792,KEGG_BETA_ALANINE_METABOLISM
HMDB0000792,KEGG_HISTIDINE_METABOLISM
HMDB0000792,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000792,KEGG_LYSINE_DEGRADATION
HMDB0000792,KEGG_PEROXISOME
HMDB0000795,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000795,KEGG_PYRUVATE_METABOLISM
HMDB0000795,KEGG_FATTY_ACID_METABOLISM
HMDB0000795,KEGG_PROPANOATE_METABOLISM
HMDB0000795,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000795,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000795,KEGG_BUTANOATE_METABOLISM
HMDB0000795,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0000795,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000795,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0000795,KEGG_BETA_ALANINE_METABOLISM
HMDB0000795,KEGG_HISTIDINE_METABOLISM
HMDB0000795,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000795,KEGG_LYSINE_DEGRADATION
HMDB0000795,KEGG_PEROXISOME
HMDB0000795,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000795,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000795,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000797,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000797,KEGG_PURINE_METABOLISM
HMDB0000801,KEGG_PEROXISOME
HMDB0000801,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000801,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000806,KEGG_ABC_TRANSPORTERS
HMDB0000806,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000806,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000806,KEGG_PEROXISOME
HMDB0000806,KEGG_FATTY_ACID_METABOLISM
HMDB0000806,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000806,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000806,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0000806,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0000806,KEGG_RETINOL_METABOLISM
HMDB0000806,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
HMDB0000806,KEGG_STEROID_BIOSYNTHESIS
HMDB0000806,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000806,KEGG_LYSOSOME
HMDB0000812,KEGG_HISTIDINE_METABOLISM
HMDB0000812,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000819,KEGG_TYROSINE_METABOLISM
HMDB0000819,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0000819,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000819,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000819,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0000819,KEGG_PHENYLALANINE_METABOLISM
HMDB0000819,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000819,KEGG_HISTIDINE_METABOLISM
HMDB0000824,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000824,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000824,KEGG_FATTY_ACID_METABOLISM
HMDB0000824,KEGG_PEROXISOME
HMDB0000826,KEGG_ABC_TRANSPORTERS
HMDB0000826,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000826,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000826,KEGG_FATTY_ACID_METABOLISM
HMDB0000826,KEGG_PEROXISOME
HMDB0000826,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000826,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000826,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0000826,KEGG_STEROID_BIOSYNTHESIS
HMDB0000826,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000826,KEGG_LYSOSOME
HMDB0000827,KEGG_ABC_TRANSPORTERS
HMDB0000827,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000827,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000827,KEGG_FATTY_ACID_METABOLISM
HMDB0000827,KEGG_PEROXISOME
HMDB0000827,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000827,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000827,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0000827,KEGG_STEROID_BIOSYNTHESIS
HMDB0000827,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000827,KEGG_LYSOSOME
HMDB0000828,KEGG_PYRIMIDINE_METABOLISM
HMDB0000828,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000847,KEGG_BUTANOATE_METABOLISM
HMDB0000847,KEGG_ECM_RECEPTOR_INTERACTION
HMDB0000847,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000847,KEGG_HEMATOPOIETIC_CELL_LINEAGE
HMDB0000847,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000854,KEGG_HISTIDINE_METABOLISM
HMDB0000854,KEGG_ONE_CARBON_POOL_BY_FOLATE
HMDB0000855,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0000855,KEGG_PYRIMIDINE_METABOLISM
HMDB0000855,KEGG_PURINE_METABOLISM
HMDB0000868,KEGG_PENTOSE_PHOSPHATE_PATHWAY
HMDB0000868,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0000870,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000870,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000870,KEGG_HISTIDINE_METABOLISM
HMDB0000870,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0000870,KEGG_PHENYLALANINE_METABOLISM
HMDB0000870,KEGG_TYROSINE_METABOLISM
HMDB0000870,KEGG_BETA_ALANINE_METABOLISM
HMDB0000870,KEGG_PARKINSONS_DISEASE
HMDB0000874,KEGG_ABC_TRANSPORTERS
HMDB0000874,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000874,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000874,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0000874,KEGG_PEROXISOME
HMDB0000879,KEGG_ABC_TRANSPORTERS
HMDB0000883,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
HMDB0000883,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS
HMDB0000883,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000892,KEGG_BUTANOATE_METABOLISM
HMDB0000892,KEGG_ECM_RECEPTOR_INTERACTION
HMDB0000892,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000892,KEGG_HEMATOPOIETIC_CELL_LINEAGE
HMDB0000892,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000893,KEGG_PEROXISOME
HMDB0000895,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM
HMDB0000896,KEGG_ABC_TRANSPORTERS
HMDB0000896,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000896,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000896,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0000896,KEGG_PEROXISOME
HMDB0000898,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000898,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000898,KEGG_HISTIDINE_METABOLISM
HMDB0000898,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0000898,KEGG_PHENYLALANINE_METABOLISM
HMDB0000898,KEGG_TYROSINE_METABOLISM
HMDB0000898,KEGG_BETA_ALANINE_METABOLISM
HMDB0000899,KEGG_ABC_TRANSPORTERS
HMDB0000899,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0000899,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0000899,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0000899,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0000899,KEGG_PROSTATE_CANCER
HMDB0000904,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000904,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000904,KEGG_LONG_TERM_DEPRESSION
HMDB0000904,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
HMDB0000904,KEGG_CALCIUM_SIGNALING_PATHWAY
HMDB0000904,KEGG_ALZHEIMERS_DISEASE
HMDB0000904,KEGG_LEISHMANIA_INFECTION
HMDB0000904,KEGG_PEROXISOME
HMDB0000904,KEGG_SMALL_CELL_LUNG_CANCER
HMDB0000904,KEGG_PATHWAYS_IN_CANCER
HMDB0000904,KEGG_VEGF_SIGNALING_PATHWAY
HMDB0000905,KEGG_PURINE_METABOLISM
HMDB0000905,KEGG_PYRIMIDINE_METABOLISM
HMDB0000905,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0000910,KEGG_ABC_TRANSPORTERS
HMDB0000910,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000910,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000910,KEGG_FATTY_ACID_METABOLISM
HMDB0000910,KEGG_PEROXISOME
HMDB0000910,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000910,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000910,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0000910,KEGG_ECM_RECEPTOR_INTERACTION
HMDB0000910,KEGG_HEMATOPOIETIC_CELL_LINEAGE
HMDB0000910,KEGG_STEROID_BIOSYNTHESIS
HMDB0000910,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000910,KEGG_LYSOSOME
HMDB0000929,KEGG_HISTIDINE_METABOLISM
HMDB0000929,KEGG_TYROSINE_METABOLISM
HMDB0000929,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000929,KEGG_PHENYLALANINE_METABOLISM
HMDB0000935,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE
HMDB0000935,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0000935,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0000935,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0000935,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0000935,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000935,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0000935,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0000935,KEGG_RETINOL_METABOLISM
HMDB0000935,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0000935,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0000935,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE
HMDB0000939,KEGG_SELENOAMINO_ACID_METABOLISM
